year,bnf_code,bnf_name,atc_code,cat,type,total_items
2021,0301011X0BBAAAA,Onbrez Breezhaler 150microgram inhalation pdr caps with dev,R03AC18,LABA,DPI,5262
2018,0301011E0AAAAAA,Formoterol 12microgram inhalation pdr caps with device,R03AC13,LABA,DPI,5229
2018,0302000K0BGACAH,Easyhaler Budesonide 400micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,5134
2018,0303010Q0AAANAN,Sodium cromoglicate 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,5130
2017,0302000AABBAAAA,Trimbow 87microg/dose / 5microg/dose / 9microg/dose inh,R03AL09,Combi_2,MDI,5126
2025,0302000N0BKAAAY,Fusacomb Easyhaler 50microg / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,5119
2018,0302000N0BBAUAU,Flixotide 500micrograms/dose Accuhaler,R03BA05,ICS,DPI,5106
2019,0302000N0BBARAR,Flixotide 50micrograms/dose Accuhaler,R03BA05,ICS,DPI,5104
2017,0302000K0BGACAH,Easyhaler Budesonide 400micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,5099
2017,0302000N0BBARAR,Flixotide 50micrograms/dose Accuhaler,R03BA05,ICS,DPI,5076
2017,0302000N0BBAUAU,Flixotide 500micrograms/dose Accuhaler,R03BA05,ICS,DPI,5074
2025,0302000C0AABUBU,Beclometasone 200micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,5073
2024,0301011E0AAACAC,Formoterol 12micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,5072
2018,0302000N0BBARAR,Flixotide 50micrograms/dose Accuhaler,R03BA05,ICS,DPI,5041
2016,0302000N0BBARAR,Flixotide 50micrograms/dose Accuhaler,R03BA05,ICS,DPI,4987
2018,0302000C0AABVBV,Beclometasone 200micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,4982
2019,0302000K0BGACAH,Easyhaler Budesonide 400micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,4982
2022,0302000N0BKAAAY,Fusacomb Easyhaler 50microg / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,4960
2019,0303010Q0AAANAN,Sodium cromoglicate 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,4946
2024,0302000N0BKAAAY,Fusacomb Easyhaler 50microg / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,4941
2018,0302000K0BIABAM,Fobumix Easyhaler 160microg / 4.5microg/dose dry pdr inh,R03AK07,Combi_1,DPI,4931
2019,0302000N0BBAUAU,Flixotide 500micrograms/dose Accuhaler,R03BA05,ICS,DPI,4926
2021,0301011E0BCAAAB,Oxis 6 Turbohaler,R03AC13,LABA,DPI,4900
2023,0302000C0BTADBW,Soprobec 250micrograms/dose inhaler,R03BA01,ICS,MDI,4894
2020,0302000N0BBAUAU,Flixotide 500micrograms/dose Accuhaler,R03BA05,ICS,DPI,4838
2016,0302000U0BBABAB,Alvesco 160 inhaler,R03BA08,ICS,MDI,4835
2022,0302000C0AABVBV,Beclometasone 200micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,4813
2020,0303010Q0AAANAN,Sodium cromoglicate 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,4745
2018,0302000N0AAARAR,Fluticasone propionate 50micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,4699
2016,0303010Q0AAANAN,Sodium cromoglicate 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,4679
2017,0303010Q0AAANAN,Sodium cromoglicate 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,4676
2019,0302000C0AABVBV,Beclometasone 200micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,4636
2024,0302000K0AAAHAH,Budesonide 400micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,4635
2021,0302000N0BBAUAU,Flixotide 500micrograms/dose Accuhaler,R03BA05,ICS,DPI,4569
2016,0301011X0AAABAB,Indacaterol 300microgram inhalation pdr caps with device,R03AC18,LABA,DPI,4527
2023,0302000N0AAATAT,Fluticasone propionate 250micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,4480
2023,0302000C0AABVBV,Beclometasone 200micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,4476
2020,0301040X0AAABAB,Tiotropium brom 2.5microg/Olodaterol 2.5microg/dose soln,R03AL06,Combi_2,SMI,4465
2021,0302000Y0BBAAAA,Trixeo Aerosphere 5microg / 7.2microg / 160microg/dose inh,R03AL11,Combi_2,MDI,4417
2019,0302000N0AAAUAU,Fluticasone propionate 500micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,4405
2021,0301011E0AAABAB,Formoterol 6micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,4394
2023,0301040AAAAAAAA,Glycopyrronium 7.2microg/Formoterol 5microg/dose inh CFCfree,R03AL07,Combi_2,MDI,4392
2019,0301011E0AAAAAA,Formoterol 12microgram inhalation pdr caps with device,R03AC13,LABA,DPI,4359
2022,0301011X0BBAAAA,Onbrez Breezhaler 150microgram inhalation pdr caps with dev,R03AC18,LABA,DPI,4355
2022,0301011X0AAAAAA,Indacaterol 150microgram inhalation pdr caps with device,R03AC18,LABA,DPI,4349
2022,0301011E0BCAAAB,Oxis 6 Turbohaler,R03AC13,LABA,DPI,4334
2024,0301040V0AAAAAA,Aclidinium brom 396mcg/dose / Formoterol 11.8mcg/dose DP inh,R03AL05,Combi_2,DPI,4332
2019,0302000C0BTAABE,Soprobec 50micrograms/dose inhaler,R03BA01,ICS,MDI,4327
2022,0302000N0BBAUAU,Flixotide 500micrograms/dose Accuhaler,R03BA05,ICS,DPI,4326
2024,0302000N0BPACBG,Avenor 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,4312
2022,0302000C0AABUBU,Beclometasone 200micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,4307
2020,0302000N0BDADBP,Flutiform K-haler 125microg/dose / 5microg/dose BA inhaler,R03AK11,Combi_1,MDI,4259
2025,0301011U0BGAAAH,Soltel 25micrograms/dose inhaler CFC free,R03AC12,LABA,MDI,4164
2022,0302000C0BTADBW,Soprobec 250micrograms/dose inhaler,R03BA01,ICS,MDI,4143
2024,0302000C0AABVBV,Beclometasone 200micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,4099
2023,0302000N0BBAUAU,Flixotide 500micrograms/dose Accuhaler,R03BA05,ICS,DPI,4064
2025,0301011E0AAACAC,Formoterol 12micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,4053
2020,0301011E0AAAAAA,Formoterol 12microgram inhalation pdr caps with device,R03AC13,LABA,DPI,3988
2021,0303010Q0AAANAN,Sodium cromoglicate 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,3919
2022,0301020Q0BEABAB,Tiogiva 18microgram inhalation powder capsules,R03BB04,Anticholinergic,DPI,3907
2022,0301011E0AAABAB,Formoterol 6micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,3892
2016,0302000K0BGACAH,Easyhaler Budesonide 400micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,3845
2023,0301011E0BCAAAB,Oxis 6 Turbohaler,R03AC13,LABA,DPI,3709
2023,0301011X0BBAAAA,Onbrez Breezhaler 150microgram inhalation pdr caps with dev,R03AC18,LABA,DPI,3639
2024,0302000N0BBAUAU,Flixotide 500micrograms/dose Accuhaler,R03BA05,ICS,DPI,3638
2024,0302000N0BNABAY,Fixkoh Airmaster 50microg/dose / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,3627
2019,0302000N0AAARAR,Fluticasone propionate 50micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,3583
2025,0302000N0BNABAY,Fixkoh Airmaster 50microg/dose / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,3567
2024,0302000N0AAATAT,Fluticasone propionate 250micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,3516
2020,0302000N0AAAUAU,Fluticasone propionate 500micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,3509
2023,0302000N0BKABAZ,Fusacomb Easyhaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,3478
2025,0302000K0AAAHAH,Budesonide 400micrograms/dose dry powder inhaler,R03BA02,ICS,DPI,3435
2025,0302000C0AABVBV,Beclometasone 200micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,3417
2017,0301011X0AAABAB,Indacaterol 300microgram inhalation pdr caps with device,R03AC18,LABA,DPI,3406
2025,0301040V0AAAAAA,Aclidinium brom 396mcg/dose / Formoterol 11.8mcg/dose DP inh,R03AL05,Combi_2,DPI,3397
2016,0301011R0BTAAAQ,Pulvinal Salbutamol 200micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,3350
2021,0301011E0AAAAAA,Formoterol 12microgram inhalation pdr caps with device,R03AC13,LABA,DPI,3347
2023,0301011E0AAABAB,Formoterol 6micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,3306
2021,0302000K0BDAEBC,Symbicort 100microg/dose / 3microg/dose pressurised inh,R03AK07,Combi_1,MDI,3254
2024,0302000U0BBAAAA,Alvesco 80 inhaler,R03BA08,ICS,MDI,3240
2016,0302000C0BIAEBJ,Asmabec 100 Clickhaler,R03BA01,ICS,DPI,3231
2023,0302000U0BBAAAA,Alvesco 80 inhaler,R03BA08,ICS,MDI,3211
2016,0303010J0AAADAD,Nedocromil 2mg/dose inhaler CFC free,R03BC03,OTHER,MDI,3184
2022,0302000U0BBAAAA,Alvesco 80 inhaler,R03BA08,ICS,MDI,3158
2025,0302000U0BBAAAA,Alvesco 80 inhaler,R03BA08,ICS,MDI,3151
2021,0302000C0BTADBW,Soprobec 250micrograms/dose inhaler,R03BA01,ICS,MDI,3150
2024,0302000N0BKABAZ,Fusacomb Easyhaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,3138
2025,0302000N0BIADAZ,Sereflo Ciphaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,3111
2022,0302000N0BKABAZ,Fusacomb Easyhaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,3110
2025,0302000N0BBAUAU,Flixotide 500micrograms/dose Accuhaler,R03BA05,ICS,DPI,3086
2022,0301011E0AAAAAA,Formoterol 12microgram inhalation pdr caps with device,R03AC13,LABA,DPI,2994
2023,0301011X0AAAAAA,Indacaterol 150microgram inhalation pdr caps with device,R03AC18,LABA,DPI,2977
2024,0301011X0BBAAAA,Onbrez Breezhaler 150microgram inhalation pdr caps with dev,R03AC18,LABA,DPI,2975
2020,0302000N0AAARAR,Fluticasone propionate 50micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,2975
2020,0302000U0BBAAAA,Alvesco 80 inhaler,R03BA08,ICS,MDI,2961
2021,0302000U0BBAAAA,Alvesco 80 inhaler,R03BA08,ICS,MDI,2953
2021,0302000N0BKAAAY,Fusacomb Easyhaler 50microg / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2930
2018,0302000K0BIAAAU,Fobumix Easyhaler 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,2910
2021,0302000N0BKABAZ,Fusacomb Easyhaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2909
2024,0301011E0BCAAAB,Oxis 6 Turbohaler,R03AC13,LABA,DPI,2854
2016,0302000C0AABWBW,Beclometasone 250micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,2829
2025,0302000N0AAATAT,Fluticasone propionate 250micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,2828
2025,0302000N0BIACAY,Sereflo Ciphaler 50microg / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2816
2020,0302000N0BKABAZ,Fusacomb Easyhaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2792
2023,0302000N0BJABBG,Aloflute 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,2774
2016,0302000K0BDADBB,Symbicort 200microg/dose / 6microg/dose pressurised inh,R03AK07,Combi_1,MDI,2763
2025,0302000K0BJABAU,WockAIR 320micrograms/dose / 9micrograms/dose dry pdr inh,R03AK07,Combi_1,DPI,2755
2017,0303010J0AAADAD,Nedocromil 2mg/dose inhaler CFC free,R03BC03,OTHER,MDI,2699
2025,0302000N0BNAAAZ,Fixkoh Airmaster 50microg/dose / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2689
2020,0302000N0BJABBG,Aloflute 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,2659
2025,0302000N0BKABAZ,Fusacomb Easyhaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2656
2025,0302000K0AABCBC,Budesonide 100microg / Formoterol 3microg/dose inh CFC free,R03AK07,Combi_1,MDI,2645
2021,0302000N0AAAUAU,Fluticasone propionate 500micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,2624
2022,0302000N0BJAABF,Aloflute 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,2621
2021,0302000N0BJABBG,Aloflute 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,2614
2024,0302000N0BNAAAZ,Fixkoh Airmaster 50microg/dose / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2605
2022,0302000N0BJABBG,Aloflute 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,2569
2019,0302000U0BBAAAA,Alvesco 80 inhaler,R03BA08,ICS,MDI,2561
2023,0302000N0BJAABF,Aloflute 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,2509
2020,0302000N0AABPBP,Fluticasone 125microg/Formoterol 5microg/dose BA inh CFCfree,R03AK11,Combi_1,MDI,2507
2025,0301011E0BCAAAB,Oxis 6 Turbohaler,R03AC13,LABA,DPI,2502
2017,0302000N0BIABBG,Sereflo 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,2470
2019,0301020Q0BBADAE,Spiriva Respimat 2.5microg/dose inhalation soln refill cart,R03BB04,Anticholinergic,SMI,2465
2021,0302000N0AAARAR,Fluticasone propionate 50micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,2465
2025,0302000N0BJABBG,Aloflute 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,2454
2024,0302000N0BJABBG,Aloflute 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,2449
2023,0301011E0AAAAAA,Formoterol 12microgram inhalation pdr caps with device,R03AC13,LABA,DPI,2445
2021,0302000C0AABUBU,Beclometasone 200micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,2437
2025,0302000C0BVAABF,Beclu 100micrograms/dose inhaler,R03BA01,ICS,MDI,2424
2020,0302000C0BTADBW,Soprobec 250micrograms/dose inhaler,R03BA01,ICS,MDI,2421
2018,0303010Q0BBALAN,Intal 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,2420
2018,0301011X0AAABAB,Indacaterol 300microgram inhalation pdr caps with device,R03AC18,LABA,DPI,2409
2016,0302000C0AABGBG,Beclometasone 50micrograms/dose breath actuated inh CFC free,R03BA01,ICS,MDI,2386
2021,0302000N0BJAABF,Aloflute 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,2381
2018,0302000N0BLACBG,Combisal 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,2372
2024,0302000N0BJAABF,Aloflute 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,2367
2025,0301011X0BBAAAA,Onbrez Breezhaler 150microgram inhalation pdr caps with dev,R03AC18,LABA,DPI,2354
2021,0302000N0BDADBP,Flutiform K-haler 125microg/dose / 5microg/dose BA inhaler,R03AK11,Combi_1,MDI,2353
2024,0301011E0AAABAB,Formoterol 6micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,2342
2018,0302000U0BBAAAA,Alvesco 80 inhaler,R03BA08,ICS,MDI,2338
2017,0302000C0AABWBW,Beclometasone 250micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,2338
2018,0302000N0BLABBF,Combisal 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,2334
2019,0303010Q0BBALAN,Intal 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,2266
2016,0302000R0AAACAC,Mometasone 400micrograms/dose dry powder inhaler,R03BA07,ICS,DPI,2263
2020,0302000N0BJAABF,Aloflute 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,2261
2017,0302000N0BIAABF,Sereflo 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,2254
2021,0301040AABBAAAA,Bevespi Aerosphere 7.2microg / 5microg/dose pressurised inh,R03AL07,Combi_2,MDI,2252
2020,0302000N0BDAEBQ,Flutiform K-haler 50microg/dose / 5microg/dose BA inh,R03AK11,Combi_1,MDI,2249
2016,0302000C0AABUBU,Beclometasone 200micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,2249
2020,0302000N0BKAAAY,Fusacomb Easyhaler 50microg / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2227
2022,0302000N0AAARAR,Fluticasone propionate 50micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,2212
2020,0303010Q0BBALAN,Intal 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,2211
2023,0302000K0AAAVAV,Budesonide 200microg/dose dry pdr inhalation cart with dev,R03BA02,ICS,DPI,2205
2019,0302000C0BTABBV,Soprobec 200micrograms/dose inhaler,R03BA01,ICS,MDI,2195
2023,0302000N0BNABAY,Fixkoh Airmaster 50microg/dose / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2183
2024,0302000K0AAAVAV,Budesonide 200microg/dose dry pdr inhalation cart with dev,R03BA02,ICS,DPI,2175
2025,0302000N0BJAABF,Aloflute 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,2155
2020,0302000C0AABUBU,Beclometasone 200micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,2146
2023,0301011R0BXAACB,Salbulin Novolizer 100micrograms/dose inhalation powder,R03AC02,SABA,DPI,2117
2022,0302000N0AAAUAU,Fluticasone propionate 500micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,2107
2024,0301011X0AAAAAA,Indacaterol 150microgram inhalation pdr caps with device,R03AC18,LABA,DPI,2083
2017,0302000C0AABUBU,Beclometasone 200micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,2075
2022,0302000K0AAAVAV,Budesonide 200microg/dose dry pdr inhalation cart with dev,R03BA02,ICS,DPI,2071
2021,0302000N0AABPBP,Fluticasone 125microg/Formoterol 5microg/dose BA inh CFCfree,R03AK11,Combi_1,MDI,2054
2016,0303010Q0BBALAN,Intal 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,2032
2021,0302000K0AAAVAV,Budesonide 200microg/dose dry pdr inhalation cart with dev,R03BA02,ICS,DPI,2030
2017,0303010Q0BBALAN,Intal 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,2014
2025,0302000N0BNACAX,Fixkoh Airmaster 50microg/dose / 100microg/dose dry pdr inh,R03AK06,Combi_1,DPI,1986
2017,0302000R0AAACAC,Mometasone 400micrograms/dose dry powder inhaler,R03BA07,ICS,DPI,1966
2025,0301011E0AAABAB,Formoterol 6micrograms/dose dry powder inhaler,R03AC13,LABA,DPI,1965
2022,0301040AAAAAAAA,Glycopyrronium 7.2microg/Formoterol 5microg/dose inh CFCfree,R03AL07,Combi_2,MDI,1944
2023,0302000N0AAARAR,Fluticasone propionate 50micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,1930
2016,0302000R0AAAAAA,Mometasone 200micrograms/dose dry powder inhaler,R03BA07,ICS,DPI,1923
2017,0302000C0AABGBG,Beclometasone 50micrograms/dose breath actuated inh CFC free,R03BA01,ICS,MDI,1894
2019,0302000N0BJABBG,Aloflute 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,1892
2024,0302000N0BNACAX,Fixkoh Airmaster 50microg/dose / 100microg/dose dry pdr inh,R03AK06,Combi_1,DPI,1875
2017,0302000U0BBAAAA,Alvesco 80 inhaler,R03BA08,ICS,MDI,1847
2024,0302000C0BVABBV,Beclu 200micrograms/dose inhaler,R03BA01,ICS,MDI,1846
2024,0302000N0BIACAY,Sereflo Ciphaler 50microg / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,1844
2020,0301011Z0BBAAAA,Striverdi Respimat 2.5microg/dose inhalation soln,R03AC19,LABA,SMI,1833
2018,0302000C0AABWBW,Beclometasone 250micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,1831
2018,0302000C0AABUBU,Beclometasone 200micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,1829
2019,0302000N0BDADBP,Flutiform K-haler 125microg/dose / 5microg/dose BA inhaler,R03AK11,Combi_1,MDI,1829
2019,0302000C0AABUBU,Beclometasone 200micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,1780
2017,0302000R0AAAAAA,Mometasone 200micrograms/dose dry powder inhaler,R03BA07,ICS,DPI,1750
2020,0302000C0AABWBW,Beclometasone 250micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,1749
2024,0302000N0AAARAR,Fluticasone propionate 50micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,1747
2016,0301011R0AAAFAF,Salbutamol 95micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,1741
2016,0302000U0BBAAAA,Alvesco 80 inhaler,R03BA08,ICS,MDI,1722
2019,0301011Z0BBAAAA,Striverdi Respimat 2.5microg/dose inhalation soln,R03AC19,LABA,SMI,1707
2017,0302000K0AAAWAW,Budesonide 200micrograms/dose dry pdr inhalation cartridge,R03BA02,ICS,DPI,1695
2016,0302000K0AABBBB,Budesonide 200microg / Formoterol 6microg/dose inh CFC free,R03AK07,Combi_1,MDI,1695
2018,0303010J0AAADAD,Nedocromil 2mg/dose inhaler CFC free,R03BC03,OTHER,MDI,1692
2019,0301011X0AAABAB,Indacaterol 300microgram inhalation pdr caps with device,R03AC18,LABA,DPI,1690
2021,0303010Q0BBALAN,Intal 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,1676
2019,0302000N0BJAABF,Aloflute 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,1663
2019,0301040X0BBABAB,Spiolto Respimat 2.5microg/dose / 2.5microg/dose soln refill,R03AL06,Combi_2,SMI,1662
2025,0302000K0AAAVAV,Budesonide 200microg/dose dry pdr inhalation cart with dev,R03BA02,ICS,DPI,1659
2021,0302000AABBACAC,Trimbow NEXThaler 88microg/5microg/9microg/dose dry pdr inh,R03AL09,Combi_2,DPI,1654
2016,0302000K0AAAWAW,Budesonide 200micrograms/dose dry pdr inhalation cartridge,R03BA02,ICS,DPI,1648
2018,0302000K0BIADAL,Fobumix Easyhaler 80microg/dose / 4.5microg/dose dry pdr inh,R03AK07,Combi_1,DPI,1641
2019,0301020Q0AAAEAE,Tiotropium bromide 2.5micrograms/dose inhalation soln cart,R03BB04,Anticholinergic,SMI,1632
2016,0301011X0BBABAB,Onbrez Breezhaler 300microgram inhalation pdr caps with dev,R03AC18,LABA,DPI,1629
2023,0302000N0AAAUAU,Fluticasone propionate 500micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,1626
2019,0302000N0BMAAAZ,Stalpex 50microg/dose / 500microg/dose dry powder inh,R03AK06,Combi_1,DPI,1613
2019,0302000K0AAAVAV,Budesonide 200microg/dose dry pdr inhalation cart with dev,R03BA02,ICS,DPI,1598
2017,0301011X0BBABAB,Onbrez Breezhaler 300microgram inhalation pdr caps with dev,R03AC18,LABA,DPI,1596
2018,0301011Z0BBAAAA,Striverdi Respimat 2.5microg/dose inhalation soln,R03AC19,LABA,SMI,1575
2021,0301011Z0BBAAAA,Striverdi Respimat 2.5microg/dose inhalation soln,R03AC19,LABA,SMI,1574
2023,0302000K0BJAAAM,WockAIR 160micrograms/dose / 4.5micrograms/dose dry pdr inh,R03AK07,Combi_1,DPI,1561
2025,0301011X0AAAAAA,Indacaterol 150microgram inhalation pdr caps with device,R03AC18,LABA,DPI,1537
2024,0302000K0BJABAU,WockAIR 320micrograms/dose / 9micrograms/dose dry pdr inh,R03AK07,Combi_1,DPI,1535
2019,0302000K0AAAWAW,Budesonide 200micrograms/dose dry pdr inhalation cartridge,R03BA02,ICS,DPI,1532
2018,0302000R0AAACAC,Mometasone 400micrograms/dose dry powder inhaler,R03BA07,ICS,DPI,1526
2018,0302000R0AAAAAA,Mometasone 200micrograms/dose dry powder inhaler,R03BA07,ICS,DPI,1508
2020,0302000K0AAAWAW,Budesonide 200micrograms/dose dry pdr inhalation cartridge,R03BA02,ICS,DPI,1507
2019,0302000C0AABWBW,Beclometasone 250micrograms/dose inhaler CFC free,R03BA01,ICS,MDI,1477
2018,0302000K0AAAVAV,Budesonide 200microg/dose dry pdr inhalation cart with dev,R03BA02,ICS,DPI,1473
2025,0302000N0AAARAR,Fluticasone propionate 50micrograms/dose dry powder inhaler,R03BA05,ICS,DPI,1459
2018,0302000N0BLAABE,Combisal 25micrograms/dose / 50micrograms/dose inhaler,R03AK06,Combi_1,MDI,1446
2018,0302000K0AAAWAW,Budesonide 200micrograms/dose dry pdr inhalation cartridge,R03BA02,ICS,DPI,1446
2021,0302000N0BDAEBQ,Flutiform K-haler 50microg/dose / 5microg/dose BA inh,R03AK11,Combi_1,MDI,1445
2017,0302000K0AAAVAV,Budesonide 200microg/dose dry pdr inhalation cart with dev,R03BA02,ICS,DPI,1440
2019,0302000N0BKABAZ,Fusacomb Easyhaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,1433
2023,0302000N0BNAAAZ,Fixkoh Airmaster 50microg/dose / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,1430
2018,0301011X0BBABAB,Onbrez Breezhaler 300microgram inhalation pdr caps with dev,R03AC18,LABA,DPI,1429
2019,0303010J0AAADAD,Nedocromil 2mg/dose inhaler CFC free,R03BC03,OTHER,MDI,1426
2024,0301011R0BXAACB,Salbulin Novolizer 100micrograms/dose inhalation powder,R03AC02,SABA,DPI,1400
2018,0302000C0AABGBG,Beclometasone 50micrograms/dose breath actuated inh CFC free,R03BA01,ICS,MDI,1399
2016,0301011E0BBAAAA,Foradil 12microgram inhalation powder capsules with device,R03AC13,LABA,DPI,1380
2024,0302000N0BIADAZ,Sereflo Ciphaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,1373
2016,0301011R0BJABAF,Asmasal 95micrograms/dose Clickhaler,R03AC02,SABA,DPI,1369
2023,0302000C0BVAABF,Beclu 100micrograms/dose inhaler,R03BA01,ICS,MDI,1356
2020,0302000K0AAAVAV,Budesonide 200microg/dose dry pdr inhalation cart with dev,R03BA02,ICS,DPI,1349
2022,0301011Z0BBAAAA,Striverdi Respimat 2.5microg/dose inhalation soln,R03AC19,LABA,SMI,1328
2020,0302000N0AABQBQ,Fluticasone 50microg/Formoterol 5microg/dose BA inh CFC free,R03AK11,Combi_1,MDI,1315
2025,0301011R0BXAACB,Salbulin Novolizer 100micrograms/dose inhalation powder,R03AC02,SABA,DPI,1299
